date_case,Confirmed,Recovered,Deaths
2020-11-13,102607,57693,796
2020-11-14,104267,58538,806
2020-11-15,105430,60416,817
2020-11-16,106446,61263,827
2020-11-17,107953,62395,839
2020-11-18,110037,62528,852
2020-11-19,111946,63404,868
2020-11-20,113655,64685,884
2020-11-21,115283,66135,894
2020-11-22,116476,67667,900
2020-11-23,117517,69079,911
2020-11-24,118705,70555,934
2020-11-25,120341,71236,950
2020-11-26,122200,72152,974
2020-11-27,123982,74008,980
2020-11-28,125678,74950,991
2020-11-29,126944,76774,1004
2020-11-30,127944,83034,1018
2020-12-01,129455,83034,1033
2020-12-02,131297,83034,1055
2020-12-03,132817,84142,1067
2020-12-04,134295,86019,1078
2020-12-05,134295,86019,1078
2020-12-06,137112,90229,1099
2020-12-07,138096,90229,1115
2020-12-08,139135,93100,1136
2020-12-09,140409,94042,1156
2020-12-10,142187,95737,1170
2020-12-11,143705,97647,1182
2020-12-12,145245,98584,1190
2020-12-13,146520,101334,1200
2020-12-14,147613,103057,1210
2020-12-15,148877,104207,1223
2020-12-16,150933,104207,1234
2020-12-17,153049,106712,1248
2020-12-18,154944,106712,1259
2020-12-19,156570,110535,1270
2020-12-20,158104,112333,1281
2020-12-21,159286,113948,1294
2020-12-22,160979,115124,1311
2020-12-23,163225,116143,1333
2020-12-24,165933,117311,1353
2020-12-25,168069,118947,1367
2020-12-26,169472,120780,1379
2020-12-27,171226,122657,1394
2020-12-28,172820,124234,1409
2020-12-29,175118,125473,1430
2020-12-30,177996,126460,1456
2020-12-31,181503,127959,1468
2021-01-01,183888,127959,1479
2021-01-02,186408,131000,1489
2021-01-03,189278,132768,1499
2021-01-04,192139,134367,1512
2021-01-05,195759,135596,1529
2021-01-06,199925,136566,1550
2021-01-07,204699,137582,1566
2021-01-08,210139,138839,1570
2021-01-09,215553,140569,1590
2021-01-10,219296,142239,1606
2021-01-11,222391,143716,1629
2021-01-12,226948,144857,1705
2021-01-13,231936,145873,1740
2021-01-14,237132,147746,1781
2021-01-15,243286,147746,1825
2021-01-16,249158,151080,1866
2021-01-17,252812,153038,1906
2021-01-18,255956,154608,1959
2021-01-19,260315,156084,2020
2021-01-20,264647,157202,2084
2021-01-21,269241,158822,2151
2021-01-22,272461,162007,2208
2021-01-23,276587,164348,2270
2021-01-24,279597,165729,2320
2021-01-25,282249,168142,2374
2021-01-26,285754,168749,2477
2021-01-27,289660,170067,2553
2021-01-28,293157,172497,2621
2021-01-29,296282,175397,2680
2021-01-30,298913,178472,3031
2021-01-31,301052,180877,3082
2021-02-01,303072,180877,3145
2021-02-02,305842,186052,3226
2021-02-03,309162,188824,3315
2021-02-04,312269,192324,3397
2021-02-05,315340,194430,3495
2021-02-06,317836,201137,3562
2021-02-07,319917,206523,3616
2021-02-08,321980,211879,3677
2021-02-09,324866,215359,3737
2021-02-10,328023,217578,3803
2021-02-11,331159,222078,3866
2021-02-12,334093,224380,3915
2021-02-13,336999,226658,3961
2021-02-14,339129,239293,3993
2021-02-15,340868,245093,4037
2021-02-16,343601,248720,4092
2021-02-17,346080,250994,4152
2021-02-18,348810,256109,4206
2021-02-19,351065,260390,4257
2021-02-20,353371,264894,4297
2021-02-21,355073,268071,4340
2021-02-22,356614,272200,4387
2021-02-23,359337,275149,4446
2021-02-24,362850,277741,4508
2021-02-25,366319,281194,4560
2021-02-26,369692,285050,4610
2021-02-27,372792,288505,4652
2021-02-28,375050,291590,4692
2021-03-01,376938,294270,4743
2021-03-02,380036,296237,4805
2021-03-03,383499,298406,4866
2021-03-04,386868,300923,4919
2021-03-05,390070,304191,4971
2021-03-06,393228,307256,5013
2021-03-07,395604,310304,5046
2021-03-08,397887,312747,5089
2021-03-09,401826,314783,5134
2021-03-10,405407,318800,5180
2021-03-11,408909,319629,5230
2021-03-12,411839,321990,5278
2021-03-13,415362,325818,5334
2021-03-14,418448,328706,5380
2021-03-15,419953,331506,5422
2021-03-16,423433,333648,5474
2021-03-17,426977,335333,5536
2021-03-18,430734,337975,5609
2021-03-19,434322,340399,5664
2021-03-20,436575,343099,5715
2021-03-21,439568,343099,5757
2021-03-22,441014,347563,5808
2021-03-23,444865,349223,5850
2021-03-24,448721,350694,5903
2021-03-25,452281,353342,5964
2021-03-26,455381,356820,6013
2021-03-27,458338,360244,6058
2021-03-28,461062,360244,6096
2021-03-29,462339,366639,6136
2021-03-30,465007,366639,6184
2021-03-31,468400,370687,6234
2021-04-01,471962,373833,6286
2021-04-02,474925,377136,6346
2021-04-03,477113,380472,6379
2021-04-04,479501,380472,6409
2021-04-05,480502,386768,6443
2021-04-06,482798,390209,6479
2021-04-07,485918,391197,6512
2021-04-08,489428,395261,6549
2021-04-09,491928,398699,6592
2021-04-10,494633,402172,6630
2021-04-11,496846,402172,6661
2021-04-12,497854,406095,6703
2021-04-13,499839,411710,6738
2021-04-14,502299,413175,6778
2021-04-15,504800,416624,6809
2021-04-16,506808,420223,6854
2021-04-17,508503,423848,6886
2021-04-18,510403,423848,6925
2021-04-19,511398,429598,6959
2021-04-20,513006,432548,6995
2021-04-21,515088,433987,7027
2021-04-22,516600,437808,7057
2021-04-23,518104,441631,7090
2021-04-24,519615,445163,7118
2021-04-25,520939,445163,7142
2021-04-26,521581,451167,7171
2021-04-27,522763,453865,7197
2021-04-28,524241,455115,7224
2021-04-29,525577,457758,7249
2021-04-30,526578,461122,7278
2021-05-01,527508,464660,7302
2021-05-02,528208,464660,7324
2021-05-03,528457,464660,7345
2021-05-04,529205,472133,7368
2021-05-05,530217,473114,7390
2021-05-06,531234,475383,7415
2021-05-07,531834,478482,7436
2021-05-08,532269,481968,7460
2020-01-22,0,0,0
2020-01-23,0,0,0
2020-01-24,0,0,0
2020-01-25,0,0,0
2020-01-26,0,0,0
2020-01-27,0,0,0
2020-01-28,0,0,0
2020-01-29,0,0,0
2020-01-30,0,0,0
2020-01-31,0,0,0
2020-02-01,0,0,0
2020-02-02,0,0,0
2020-02-03,0,0,0
2020-02-04,0,0,0
2020-02-05,0,0,0
2020-02-06,0,0,0
2020-02-07,0,0,0
2020-02-08,0,0,0
2020-02-09,0,0,0
2020-02-10,0,0,0
2020-02-11,0,0,0
2020-02-12,0,0,0
2020-02-13,0,0,0
2020-02-14,0,0,0
2020-02-15,0,0,0
2020-02-16,0,0,0
2020-02-17,0,0,0
2020-02-18,0,0,0
2020-02-19,0,0,0
2020-02-20,0,0,0
2020-02-21,0,0,0
2020-02-22,0,0,0
2020-02-23,0,0,0
2020-02-24,0,0,0
2020-02-25,0,0,0
2020-02-26,0,0,0
2020-02-27,0,0,0
2020-02-28,0,0,0
2020-02-29,0,0,0
2020-03-01,0,0,0
2020-03-02,0,0,0
2020-03-03,0,0,0
2020-03-04,0,0,0
2020-03-05,0,0,0
2020-03-06,0,0,0
2020-03-07,0,0,0
2020-03-08,0,0,0
2020-03-09,0,0,0
2020-03-10,0,0,0
2020-03-11,0,0,0
2020-03-12,0,0,0
2020-03-13,0,0,0
2020-03-14,0,0,0
2020-03-15,0,0,0
2020-03-16,0,0,0
2020-03-17,0,0,0
2020-03-18,0,0,0
2020-03-19,0,0,0
2020-03-20,0,0,0
2020-03-21,0,0,0
2020-03-22,0,0,0
2020-03-23,0,0,0
2020-03-24,0,0,0
2020-03-25,0,0,0
2020-03-26,0,0,0
2020-03-27,0,0,0
2020-03-28,0,0,0
2020-03-29,0,0,0
2020-03-30,0,0,0
2020-03-31,0,0,0
2020-04-01,0,0,0
2020-04-02,0,0,0
2020-04-03,0,0,0
2020-04-04,0,0,0
2020-04-05,0,0,0
2020-04-06,0,0,0
2020-04-07,0,0,0
2020-04-08,0,0,0
2020-04-09,0,0,0
2020-04-10,0,0,0
2020-04-11,0,0,0
2020-04-12,0,0,0
2020-04-13,0,0,0
2020-04-14,0,0,0
2020-04-15,0,0,0
2020-04-16,0,0,0
2020-04-17,0,0,0
2020-04-18,0,0,0
2020-04-19,0,0,0
2020-04-20,0,0,0
2020-04-21,0,0,0
2020-04-22,0,0,0
2020-04-23,0,0,0
2020-04-24,0,0,0
2020-04-25,0,0,0
2020-04-26,0,0,0
2020-04-27,0,0,0
2020-04-28,0,0,0
2020-04-29,0,0,0
2020-04-30,0,0,0
2020-05-01,0,0,0
2020-05-02,0,0,0
2020-05-03,0,0,0
2020-05-04,0,0,0
2020-05-05,0,0,0
2020-05-06,0,0,0
2020-05-07,0,0,0
2020-05-08,0,0,0
2020-05-09,0,0,0
2020-05-10,0,0,0
2020-05-11,0,0,0
2020-05-12,0,0,0
2020-05-13,1,0,0
2020-05-14,1,0,0
2020-05-15,1,0,0
2020-05-16,1,0,0
2020-05-17,1,0,0
2020-05-18,1,0,0
2020-05-19,1,0,0
2020-05-20,1,0,0
2020-05-21,1,0,0
2020-05-22,2,0,0
2020-05-23,2,0,0
2020-05-24,2,0,0
2020-05-25,2,0,0
2020-05-26,2,0,0
2020-05-27,2,0,0
2020-05-28,2,1,0
2020-05-29,2,1,0
2020-05-30,2,1,0
2020-05-31,2,1,0
2020-06-01,2,1,0
2020-06-02,2,1,0
2020-06-03,4,2,0
2020-06-04,4,2,0
2020-06-05,4,2,0
2020-06-06,4,2,0
2020-06-07,4,2,0
2020-06-08,4,2,0
2020-06-09,4,2,0
2020-06-10,4,2,0
2020-06-11,4,2,0
2020-06-12,4,2,0
2020-06-13,4,2,0
2020-06-14,4,2,0
2020-06-15,4,2,0
2020-06-16,4,2,0
2020-06-17,4,2,0
2020-06-18,4,2,0
2020-06-19,4,2,0
2020-06-20,4,2,0
2020-06-21,4,2,0
2020-06-22,12,2,0
2020-06-23,17,2,0
2020-06-24,17,2,0
2020-06-25,17,2,0
2020-06-26,24,4,0
2020-06-27,24,4,0
2020-06-28,27,4,0
2020-06-29,27,4,0
2020-06-30,27,4,0
2020-07-01,35,11,0
2020-07-02,35,11,0
2020-07-03,35,11,0
2020-07-04,35,11,0
2020-07-05,79,11,0
2020-07-06,91,11,0
2020-07-07,91,11,0
2020-07-08,91,11,0
2020-07-09,134,20,1
2020-07-10,184,26,1
2020-07-11,184,26,1
2020-07-12,233,32,2
2020-07-13,245,33,3
2020-07-14,256,48,3
2020-07-15,256,48,3
2020-07-16,256,48,3
2020-07-17,311,69,6
2020-07-18,359,69,6
2020-07-19,359,69,6
2020-07-20,359,69,6
2020-07-21,359,69,6
2020-07-22,359,69,6
2020-07-23,359,69,6
2020-07-24,359,69,6
2020-07-25,419,69,9
2020-07-26,505,128,12
2020-07-27,505,128,12
2020-07-28,505,128,12
2020-07-29,576,141,13
2020-07-30,604,144,13
2020-07-31,604,144,13
2020-08-01,702,171,14
2020-08-02,718,173,19
2020-08-03,718,173,19
2020-08-04,726,174,21
2020-08-05,726,174,21
2020-08-06,742,175,23
2020-08-07,742,175,23
2020-08-08,742,175,23
2020-08-09,742,175,23
2020-08-10,781,175,24
2020-08-11,781,175,24
2020-08-12,798,175,24
2020-08-13,884,271,25
2020-08-14,884,271,25
2020-08-15,903,271,25
2020-08-16,903,271,25
2020-08-17,946,271,30
2020-08-18,946,271,30
2020-08-19,946,271,30
2020-08-20,996,423,30
2020-08-21,1015,472,30
2020-08-22,1015,472,30
2020-08-23,1015,472,30
2020-08-24,1015,472,30
2020-08-25,1049,472,30
2020-08-26,1051,526,31
2020-08-27,1051,526,31
2020-08-28,1051,526,31
2020-08-29,1051,526,31
2020-08-30,1085,528,31
2020-08-31,1085,528,31
2020-09-01,1085,528,31
2020-09-02,1085,528,31
2020-09-03,1085,528,31
2020-09-04,1148,528,31
2020-09-05,1148,528,31
2020-09-06,1148,528,31
2020-09-07,1148,528,31
2020-09-08,1148,528,31
2020-09-09,1164,528,31
2020-09-10,1164,528,31
2020-09-11,1245,528,33
2020-09-12,1245,528,33
2020-09-13,1245,528,33
2020-09-14,1245,528,33
2020-09-15,1327,687,33
2020-09-16,1327,687,33
2020-09-17,1327,687,33
2020-09-18,1390,754,33
2020-09-19,1390,754,33
2020-09-20,1424,754,33
2020-09-21,1424,754,33
2020-09-22,1424,754,33
2020-09-23,1507,766,35
2020-09-24,1554,782,35
2020-09-25,1558,797,35
2020-09-26,1558,797,35
2020-09-27,1558,797,35
2020-09-28,1565,822,35
2020-09-29,1576,873,35
2020-09-30,1595,873,36
2020-10-01,1639,874,38
2020-10-02,1680,926,39
2020-10-03,1680,926,39
2020-10-04,1683,926,39
2020-10-05,1683,926,39
2020-10-06,1683,926,39
2020-10-07,1767,926,40
2020-10-08,1786,926,41
2020-10-09,1800,926,42
2020-10-10,1800,926,42
2020-10-11,1805,961,42
2020-10-12,1805,961,42
2020-10-13,1822,961,42
2020-10-14,1833,961,42
2020-10-15,1833,961,42
2020-10-16,1833,961,42
2020-10-17,1833,961,42
2020-10-18,1833,961,42
2020-10-19,1833,961,42
2020-10-20,1918,961,43
2020-10-21,1918,961,43
2020-10-22,1923,961,43
2020-10-23,1934,961,43
2020-10-24,1940,970,43
2020-10-25,1940,970,43
2020-10-26,1943,975,43
2020-10-27,1947,975,43
2020-10-28,1947,975,43
2020-10-29,1947,975,43
2020-10-30,1953,975,44
2020-10-31,1953,975,44
2020-11-01,1953,975,44
2020-11-02,1961,988,44
2020-11-03,1961,988,44
2020-11-04,1963,988,44
2020-11-05,1963,988,44
2020-11-06,1967,1024,44
2020-11-07,1967,1024,44
2020-11-08,1967,1024,44
2020-11-09,1967,1024,44
2020-11-10,2026,1029,44
2020-11-11,2026,1029,44
2020-11-12,2026,1029,44
2020-11-13,2041,1056,44
2020-11-14,2041,1056,44
2020-11-15,2041,1056,44
2020-11-16,2041,1056,44
2020-11-17,2052,1223,44
2020-11-18,2058,1273,44
2020-11-19,2065,1273,44
2020-11-20,2066,1276,44
2020-11-21,2085,1276,44
2020-11-22,2086,1276,44
2020-11-23,2086,1276,44
2020-11-24,2092,1277,44
2020-11-25,2092,1277,44
2020-11-26,2109,1278,44
2020-11-27,2109,1278,44
2020-11-28,2109,1278,44
2020-11-29,2109,1278,44
2020-11-30,2109,1278,44
2020-12-01,2137,1278,44
2020-12-02,2142,1278,44
2020-12-03,2145,1278,44
2020-12-04,2150,1278,44
2020-12-05,2150,1278,44
2020-12-06,2150,1278,44
2020-12-07,2150,1278,44
2020-12-08,2150,1278,44
2020-12-09,2164,1283,44
2020-12-10,2178,1283,44
2020-12-11,2214,1302,44
2020-12-12,2250,1319,44
2020-12-13,2250,1319,44
2020-12-14,2277,1340,44
2020-12-15,2307,1398,44
2020-12-16,2365,1423,46
2020-12-17,2400,1435,46
2020-12-18,2546,1445,48
2020-12-19,2546,1445,48
2020-12-20,2546,1445,48
2020-12-21,2546,1445,48
2020-12-22,2546,1445,48
2020-12-23,2725,1466,51
2020-12-24,2725,1466,51
2020-12-25,2725,1466,51
2020-12-26,2725,1466,51
2020-12-27,2725,1466,51
2020-12-28,2956,1466,51
2020-12-29,3005,1480,51
2020-12-30,3094,1480,51
2020-12-31,3094,1480,51
2021-01-01,3206,1496,51
2021-01-02,3206,1496,65
2021-01-03,3206,1496,65
2021-01-04,3206,1496,65
2021-01-05,3206,1496,65
2021-01-06,4137,1538,73
2021-01-07,4351,1549,76
2021-01-08,5170,1564,79
2021-01-09,5203,1572,84
2021-01-10,5937,1572,85
2021-01-11,5937,1572,85
2021-01-12,5937,1572,85
2021-01-13,6241,1585,87
2021-01-14,6356,1621,89
2021-01-15,6371,1635,93
2021-01-16,6371,1635,93
2021-01-17,6371,1635,93
2021-01-18,7018,1652,101
2021-01-19,7018,1652,101
2021-01-20,7035,1773,102
2021-01-21,7504,1867,103
2021-01-22,7555,1993,113
2021-01-23,7656,2168,123
2021-01-24,7656,2168,123
2021-01-25,8044,2243,134
2021-01-26,8047,2398,146
2021-01-27,8047,2398,146
2021-01-28,8278,2512,160
2021-01-29,8610,2512,163
2021-01-30,8649,2552,164
2021-01-31,8664,2552,172
2021-02-01,8900,2552,172
2021-02-02,8900,2552,172
2021-02-03,8969,2601,178
2021-02-04,8969,2601,178
2021-02-05,9216,2669,180
2021-02-06,9380,2706,183
2021-02-07,9380,2706,183
2021-02-08,9380,2706,183
2021-02-09,9718,2842,207
2021-02-10,9804,2888,210
2021-02-11,9819,2896,212
2021-02-12,9852,2940,225
2021-02-13,9852,2940,225
2021-02-14,9965,2940,230
2021-02-15,10254,2990,243
2021-02-16,10350,2995,254
2021-02-17,10375,3198,279
2021-02-18,10455,3260,285
2021-02-19,10455,3260,285
2021-02-20,10461,3312,285
2021-02-21,10461,3312,285
2021-02-22,10466,3354,288
2021-02-23,10467,3418,291
2021-02-24,10467,3418,291
2021-02-25,10468,3577,292
2021-02-26,10491,3745,292
2021-02-27,10491,3745,292
2021-02-28,10491,3745,292
2021-03-01,10495,3768,295
2021-03-02,10497,3768,295
2021-03-03,10521,3888,305
2021-03-04,10522,3888,307
2021-03-05,10523,3888,307
2021-03-06,10523,3888,307
2021-03-07,10523,3888,307
2021-03-08,10523,3922,308
2021-03-09,10525,3922,309
2021-03-10,10525,3922,309
2021-03-11,10528,3922,309
2021-03-12,10528,3922,309
2021-03-13,10530,3922,309
2021-03-14,10530,3922,309
2021-03-15,10530,3922,309
2021-03-16,10530,3922,309
2021-03-17,10530,3922,309
2021-03-18,10530,3922,309
2021-03-19,10535,3922,309
2021-03-20,10535,3922,309
2021-03-21,10535,3922,309
2021-03-22,10538,3922,309
2021-03-23,10685,4390,314
2021-03-24,10686,4438,315
2021-03-25,10686,4438,315
2021-03-26,10686,4438,315
2021-03-27,10686,4438,315
2021-03-28,10686,4438,315
2021-03-29,10686,4471,315
2021-03-30,10686,4471,315
2021-03-31,10706,4471,315
2021-04-01,10706,4471,315
2021-04-02,10706,4471,315
2021-04-03,10707,4471,315
2021-04-04,10707,4471,315
2021-04-05,10707,4471,315
2021-04-06,10707,4471,315
2021-04-07,10707,4471,315
2021-04-08,10707,4471,315
2021-04-09,10707,4471,315
2021-04-10,10707,4471,315
2021-04-11,10707,4674,315
2021-04-12,10709,5028,315
2021-04-13,10709,5028,315
2021-04-14,10709,5028,315
2021-04-15,10709,5028,315
2021-04-16,10709,5028,315
2021-04-17,10709,5028,315
2021-04-18,10709,5028,315
2021-04-19,10720,5868,316
2021-04-20,10720,5868,316
2021-04-21,10720,5975,316
2021-04-22,10723,6267,316
2021-04-23,10723,6267,316
2021-04-24,10723,6267,316
2021-04-25,10728,6267,316
2021-04-26,10728,6267,316
2021-04-27,10728,6267,316
2021-04-28,10730,6267,316
2021-04-29,10731,6267,316
2021-04-30,10731,6267,316
2021-05-01,10731,6267,316
2021-05-02,10733,6267,318
2021-05-03,10733,6267,318
2021-05-04,10733,6267,318
2021-05-05,10749,6267,319
2021-05-06,10749,6427,319
2021-05-07,10761,6427,319
2021-05-08,10761,6427,319
2020-01-22,0,0,0
2020-01-23,0,0,0
2020-01-24,0,0,0
2020-01-25,0,0,0
2020-01-26,0,0,0
2020-01-27,0,0,0
2020-01-28,0,0,0
2020-01-29,0,0,0
2020-01-30,0,0,0
2020-01-31,0,0,0
2020-02-01,0,0,0
2020-02-02,0,0,0
2020-02-03,0,0,0
2020-02-04,0,0,0
2020-02-05,0,0,0
2020-02-06,0,0,0
2020-02-07,0,0,0
2020-02-08,0,0,0
2020-02-09,0,0,0
2020-02-10,0,0,0
2020-02-11,0,0,0
2020-02-12,0,0,0
2020-02-13,0,0,0
2020-02-14,0,0,0
2020-02-15,0,0,0
2020-02-16,0,0,0
2020-02-17,0,0,0
2020-02-18,0,0,0
2020-02-19,0,0,0
2020-02-20,0,0,0
2020-02-21,0,0,0
2020-02-22,0,0,0
2020-02-23,0,0,0
2020-02-24,0,0,0
2020-02-25,0,0,0
2020-02-26,0,0,0
2020-02-27,0,0,0
2020-02-28,0,0,0
2020-02-29,0,0,0
2020-03-01,0,0,0
2020-03-02,0,0,0
2020-03-03,0,0,0
2020-03-04,0,0,0
2020-03-05,0,0,0
2020-03-06,0,0,0
2020-03-07,0,0,0
2020-03-08,0,0,0
2020-03-09,0,0,0
2020-03-10,0,0,0
2020-03-11,0,0,0
2020-03-12,0,0,0
2020-03-13,0,0,0
2020-03-14,0,0,0
2020-03-15,0,0,0
2020-03-16,1,0,0
2020-03-17,1,0,0
2020-03-18,2,0,0
2020-03-19,2,0,0
2020-03-20,2,0,0
2020-03-21,3,0,0
2020-03-22,3,0,0
2020-03-23,3,0,0
2020-03-24,3,0,0
2020-03-25,3,0,0
2020-03-26,3,0,0
2020-03-27,3,0,0
2020-03-28,3,0,0
2020-03-29,3,0,0
2020-03-30,3,0,0
2020-03-31,3,0,0
2020-04-01,6,0,0
2020-04-02,6,0,0
2020-04-03,7,0,0
2020-04-04,10,3,1
2020-04-05,13,3,3
2020-04-06,14,3,3
2020-04-07,14,3,3
2020-04-08,31,3,4
2020-04-09,31,3,4
2020-04-10,37,3,5
2020-04-11,48,3,5
2020-04-12,50,3,5
2020-04-13,59,4,6
2020-04-14,59,4,6
2020-04-15,59,4,6
2020-04-16,59,4,6
2020-04-17,76,7,7
2020-04-18,76,7,7
2020-04-19,91,7,8
2020-04-20,99,7,8
2020-04-21,101,7,8
2020-04-22,101,20,8
2020-04-23,101,20,8
2020-04-24,117,25,8
2020-04-25,120,25,11
2020-04-26,124,25,12
2020-04-27,124,25,12
2020-04-28,141,45,16
2020-04-29,141,45,16
2020-04-30,141,45,16
2020-05-01,152,45,18
2020-05-02,154,48,18
2020-05-03,158,58,18
2020-05-04,166,58,18
2020-05-05,170,58,20
2020-05-06,178,75,20
2020-05-07,189,79,20
2020-05-08,199,79,20
2020-05-09,199,79,20
2020-05-10,199,79,20
2020-05-11,211,85,20
2020-05-12,211,85,20
2020-05-13,213,101,20
2020-05-14,215,105,20
2020-05-15,219,108,20
2020-05-16,223,116,20
2020-05-17,226,120,21
2020-05-18,229,123,22
2020-05-19,233,125,23
2020-05-20,238,128,23
2020-05-21,240,131,23
2020-05-22,249,136,24
2020-05-23,255,136,26
2020-05-24,265,139,26
2020-05-25,265,141,26
2020-05-26,266,144,26
2020-05-27,266,144,27
2020-05-28,269,144,27
2020-05-29,273,146,27
2020-05-30,280,148,27
2020-05-31,288,157,27
2020-06-01,296,159,27
2020-06-02,311,167,28
2020-06-03,316,169,28
2020-06-04,321,175,28
2020-06-05,334,176,30
2020-06-06,345,185,30
2020-06-07,359,194,30
2020-06-08,370,195,30
2020-06-09,383,199,31
2020-06-10,397,200,31
2020-06-11,410,206,31
2020-06-12,421,210,32
2020-06-13,446,214,32
2020-06-14,458,219,32
2020-06-15,498,221,33
2020-06-16,509,222,33
2020-06-17,516,240,33
2020-06-18,542,250,33
2020-06-19,581,250,33
2020-06-20,601,254,33
2020-06-21,626,254,34
2020-06-22,650,260,34
2020-06-23,652,270,34
2020-06-24,662,270,34
2020-06-25,681,278,34
2020-06-26,684,285,34
2020-06-27,729,291,34
2020-06-28,768,298,34
2020-06-29,770,312,36
2020-06-30,780,324,36
2020-07-01,804,335,37
2020-07-02,819,338,37
2020-07-03,833,346,37
2020-07-04,869,369,37
2020-07-05,874,377,37
2020-07-06,891,377,39
2020-07-07,917,394,41
2020-07-08,926,395,41
2020-07-09,957,398,42
2020-07-10,963,400,47
2020-07-11,998,420,47
2020-07-12,1010,423,51
2020-07-13,1024,439,51
2020-07-14,1024,439,51
2020-07-15,1056,447,51
2020-07-16,1070,486,68
2020-07-17,1085,496,69
2020-07-18,1088,519,70
2020-07-19,1091,534,70
2020-07-20,1107,547,70
2020-07-21,1108,575,70
2020-07-22,1114,592,70
2020-07-23,1117,613,71
2020-07-24,1135,621,71
2020-07-25,1155,631,71
2020-07-26,1162,641,72
2020-07-27,1167,646,72
2020-07-28,1177,646,72
2020-07-29,1179,664,72
2020-07-30,1181,667,73
2020-07-31,1186,670,75
2020-08-01,1189,673,75
2020-08-02,1207,673,77
2020-08-03,1214,696,78
2020-08-04,1216,698,78
2020-08-05,1221,699,78
2020-08-06,1224,705,78
2020-08-07,1230,705,78
2020-08-08,1234,714,79
2020-08-09,1237,723,79
2020-08-10,1240,725,79
2020-08-11,1250,736,81
2020-08-12,1252,738,82
2020-08-13,1252,738,82
2020-08-14,1252,738,82
2020-08-15,1257,788,82
2020-08-16,1257,788,82
2020-08-17,1277,803,82
2020-08-18,1282,803,82
2020-08-19,1282,803,82
2020-08-20,1284,803,82
2020-08-21,1285,803,82
2020-08-22,1286,816,82
2020-08-23,1286,816,82
2020-08-24,1290,819,82
2020-08-25,1295,821,82
2020-08-26,1298,832,82
2020-08-27,1298,832,82
2020-08-28,1298,832,82
2020-08-29,1304,872,82
2020-08-30,1304,872,82
2020-08-31,1304,872,82
2020-09-01,1305,1158,82
2020-09-02,1305,1162,82
2020-09-03,1306,1163,82
2020-09-04,1306,1163,82
2020-09-05,1306,1163,82
2020-09-06,1307,1182,82
2020-09-07,1311,1190,82
2020-09-08,1311,1194,82
2020-09-09,1313,1194,82
2020-09-10,1315,1194,82
2020-09-11,1315,1199,82
2020-09-12,1316,1210,82
2020-09-13,1319,1210,82
2020-09-14,1321,1213,82
2020-09-15,1327,1214,82
2020-09-16,1332,1214,82
2020-09-17,1333,1214,82
2020-09-18,1334,1214,82
2020-09-19,1335,1216,82
2020-09-20,1335,1216,82
2020-09-21,1336,1218,82
2020-09-22,1336,1218,82
2020-09-23,1337,1219,82
2020-09-24,1338,1221,82
2020-09-25,1338,1221,82
2020-09-26,1338,1221,82
2020-09-27,1339,1221,82
2020-09-28,1342,1221,82
2020-09-29,1343,1221,82
2020-09-30,1343,1221,82
2020-10-01,1343,1221,82
2020-10-02,1346,1221,82
2020-10-03,1347,1221,82
